id,label,rating,text
315,1,3,"An unforgettable look at morality , family , and social expectation through the prism of that omnibus tradition called marriage ."
316,1,3,"An enjoyable , if occasionally flawed , experiment ."
317,1,4,Miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .
318,1,3,"If Ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing ."
319,1,4,"Meeting , even exceeding expectations , it 's the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth ."
320,1,4,Leigh is one of the rare directors who feels acting is the heart and soul of cinema .
321,1,3,He allows his cast members to make creative contributions to the story and dialogue .
322,1,4,"This method almost never fails him , and it works superbly here ."
323,1,4,Poetry in motion captured on film .
324,1,3,"While it can be a bit repetitive , overall it 's an entertaining and informative documentary ."
325,1,3,"Directing with a sure and measured hand , -LRB- Haneke -RRB- steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology ."
326,1,4,The entire movie establishes a wonderfully creepy mood .
327,1,3,"I found The Ring moderately absorbing , largely for its elegantly colorful look and sound ."
328,1,3,"The filmmakers want nothing else than to show us a good time , and in their cheap , B movie way , they succeed ."
329,1,4,Amari has dressed up this little parable in a fairly irresistible package full of privileged moments and memorable performances .
330,1,3,"But it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker ."
331,1,4,"Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving ."
332,1,3,This masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .
333,1,3,"The film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting ."
334,1,4,"The Pianist -LRB- is -RRB- a supremely hopeful cautionary tale of war 's madness remembered that we , today , can prevent its tragic waste of life ."
335,1,4,"Here is a divine monument to a single man 's struggle to regain his life , his dignity and his music ."
336,1,3,"Strange it is , but delightfully so ."
337,1,3,"Elegant , mannered and teasing ."
338,1,4,The ingenuity that Parker displays in freshening the play is almost in a class with that of Wilde himself .
339,1,3,"The unexpected thing is that its dying , in this shower of black-and-white psychedelia , is quite beautiful ."
340,0,1,"A droll , bitchy frolic which pokes fun at the price of popularity and small-town pretension in the Lone Star State ."
341,1,4,"With each of her three protagonists , Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path ."
342,1,4,Ryan Gosling ... is at 22 a powerful young actor .
343,1,3,"As an introduction to the man 's theories and influence , Derrida is all but useless ; as a portrait of the artist as an endlessly inquisitive old man , however , it 's invaluable ."
344,1,4,The film is a verbal duel between two gifted performers .
345,0,1,Imperfect ?
346,1,3,"Yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy ."
347,1,3,What a great way to spend 4 units of your day .
348,1,3,"The movie is hardly a masterpiece , but it does mark Ms. Bullock 's best work in some time ."
349,1,3,As simple and innocent a movie as you can imagine .
350,1,4,This is a movie you can trust .
351,1,3,"Passionate , irrational , long-suffering but cruel as a tarantula , Helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats ."
352,1,4,"Vividly conveys the passion , creativity , and fearlessness of one of Mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all ."
353,1,3,"Hollywood Ending is not show-stoppingly hilarious , but scathingly witty nonetheless ."
354,1,3,"A compelling yarn , but not quite a ripping one ."
355,1,3,"On the Granger Movie Gauge of 1 to 10 , The Powerpuff Girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience ."
356,1,3,The film has several strong performances .
357,1,3,"I 've never bought from telemarketers , but I bought this movie ."
358,1,4,"Perfectly pitched between comedy and tragedy , hope and despair , About Schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness ."
359,1,3,"-LRB- Shyamalan -RRB- turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count ."
360,1,4,"A sexy , peculiar and always entertaining costume drama set in Renaissance Spain , and the fact that it 's based on true events somehow makes it all the more compelling ."
361,1,3,An entertaining documentary that freshly considers arguments the Bard 's immortal plays were written by somebody else .
362,1,4,"A highly spirited , imaginative kid 's movie that broaches neo-Augustinian theology : Is God stuck in Heaven because He 's afraid of His best-known creation ?"
363,1,4,"Call it magic realism or surrealism , but Miss Wonton floats beyond reality with a certain degree of wit and dignity ."
364,1,4,Raimi and his team could n't have done any better in bringing the story of Spider-Man to the big screen .
365,1,3,The director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of Truffaut .
366,1,4,"Well-acted , well-directed and , for all its moodiness , not too pretentious ."
367,1,3,It 's a satisfying summer blockbuster and worth a look .
368,1,3,Boomers and their kids will have a Barrie good time .
369,1,3,Real Women Have Curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by Ferrera and Ontiveros .
370,1,3,"Ultimately , `` MIB II '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless ."
371,1,3,Stage director Sam Mendes showcases Tom Hanks as a depression era hit-man in this dark tale of revenge .
372,1,3,"Sitting in the third row of the IMAX cinema at Sydney 's Darling Harbour , but I sometimes felt as though I was in the tiny two seater plane that carried the giant camera around Australia , sweeping and gliding , banking and hovering over some of the most not"
373,1,4,"What 's so fun about this silly , outrageous , ingenious thriller is the director 's talent ."
374,0,1,Watching a Brian DePalma movie is like watching an Alfred Hitchcock movie after drinking twelve beers .
375,1,3,"Strip it of all its excess debris , and you 'd have a 90-minute , four-star movie ."
376,0,0,"As it is , it 's too long and unfocused ."
377,1,4,An immensely entertaining look at some of the unsung heroes of 20th century pop music .
378,1,3,"This familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times ."
379,1,4,This beautifully animated epic is never dull .
380,1,4,Brian Tufano 's handsome widescreen photography and Paul Grabowsky 's excellent music turn this fairly parochial melodrama into something really rather special .
381,1,4,"It makes compelling , provocative and prescient viewing ."
382,1,4,A thoroughly entertaining comedy that uses Grant 's own twist of acidity to prevent itself from succumbing to its own bathos .
383,1,3,"Using a stock plot , About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater ."
384,1,3,But it 's defiantly and delightfully against the grain .
